book_id,work_id,title,author_id,author_name,genre,pub_year,series,series_index,format
b_005480,w_02747,The Throne of Valeria (Book 4),a_0048,Harper Young,Children,2005,The Autumn Throne Saga,4,hardcover
b_005481,w_02748,Shadow Blade,a_0369,Riley White,Mystery,2009,,0,paperback
b_005482,w_02748,Shadow Blade,a_0369,Riley White,Mystery,2009,,0,ebook
b_005483,w_02749,Eldoria: Phoenix,a_0584,Peyton Smith,Horror,1989,,0,ebook
b_005484,w_02749,Eldoria: Phoenix,a_0584,Peyton Smith,Horror,1989,,0,paperback
b_005485,w_02749,Eldoria: Phoenix,a_0584,Peyton Smith,Horror,1989,,0,hardcover
b_005486,w_02750,Fallen Song,a_0308,Jamie Martin,Graphic Novels,2011,,0,paperback
b_005487,w_02750,Fallen Song,a_0308,Jamie Martin,Graphic Novels,2011,,0,ebook
b_005488,w_02751,The Legacy of Nemoris (Book 1),a_0366,Logan Walker,Mystery,2017,The Crescent Legacy Saga,1,ebook
b_005489,w_02752,The Garden of Avalon (Book 2),a_0348,Harper Perez,Historical,2023,The Crescent Legacy Saga,2,hardcover
b_005490,w_02753,Crimson Crown (Book 3),a_0635,Peyton Thomas,Poetry,2013,The Crescent Legacy Saga,3,hardcover
b_005491,w_02754,The Code of Mythos (Book 4),a_0034,Drew Brown,Horror,1999,The Crescent Legacy Saga,4,ebook
b_005492,w_02754,The Code of Mythos (Book 4),a_0034,Drew Brown,Horror,1999,The Crescent Legacy Saga,4,paperback
b_005493,w_02755,Aramoor: Garden (Book 5),a_0614,Logan Rodriguez,Poetry,2020,The Crescent Legacy Saga,5,paperback
b_005494,w_02756,Nemoris: Forest (Book 6),a_0571,Avery Lee,Children,2001,The Crescent Legacy Saga,6,ebook
b_005495,w_02756,Nemoris: Forest (Book 6),a_0571,Avery Lee,Children,2001,The Crescent Legacy Saga,6,paperback
b_005496,w_02756,Nemoris: Forest (Book 6),a_0571,Avery Lee,Children,2001,The Crescent Legacy Saga,6,hardcover
b_005497,w_02757,Midnight Prophecy,a_0568,Alex Clark,Poetry,2009,,0,ebook
b_005498,w_02758,Autumn Song,a_0288,Sam White,Children,1990,,0,paperback
b_005499,w_02759,Eldoria: Blade,a_0361,Jamie Martin,Science Fiction,2022,,0,hardcover
b_005500,w_02759,Eldoria: Blade,a_0361,Jamie Martin,Science Fiction,2022,,0,paperback
b_005501,w_02759,Eldoria: Blade,a_0361,Jamie Martin,Science Fiction,2022,,0,ebook
b_005502,w_02760,The Song of Avalon,a_0258,Morgan Taylor,Classics,1996,,0,ebook
b_005503,w_02760,The Song of Avalon,a_0258,Morgan Taylor,Classics,1996,,0,paperback
b_005504,w_02760,The Song of Avalon,a_0258,Morgan Taylor,Classics,1996,,0,hardcover
b_005505,w_02761,The Forest of Kynthos,a_0176,Casey Wright,History,2021,,0,ebook
b_005506,w_02761,The Forest of Kynthos,a_0176,Casey Wright,History,2021,,0,hardcover
b_005507,w_02761,The Forest of Kynthos,a_0176,Casey Wright,History,2021,,0,paperback
b_005508,w_02762,The Legacy of Valeria (Book 1),a_0612,Avery Lewis,Fantasy,2010,The Eternal Secret Saga,1,hardcover
b_005509,w_02762,The Legacy of Valeria (Book 1),a_0612,Avery Lewis,Fantasy,2010,The Eternal Secret Saga,1,paperback
b_005510,w_02763,The Secret of Drakenfell (Book 2),a_0354,Kendall Thomas,Biography,1985,The Eternal Secret Saga,2,hardcover
b_005511,w_02764,Shadow Blade (Book 3),a_0506,Sage Walker,Biography,2019,The Eternal Secret Saga,3,hardcover
b_005512,w_02764,Shadow Blade (Book 3),a_0506,Sage Walker,Biography,2019,The Eternal Secret Saga,3,paperback
b_005513,w_02765,Kynthos: Forest (Book 4),a_0070,Quinn White,Science Fiction,1983,The Eternal Secret Saga,4,paperback
b_005514,w_02765,Kynthos: Forest (Book 4),a_0070,Quinn White,Science Fiction,1983,The Eternal Secret Saga,4,ebook
b_005515,w_02765,Kynthos: Forest (Book 4),a_0070,Quinn White,Science Fiction,1983,The Eternal Secret Saga,4,hardcover
b_005516,w_02766,The Sea of Aramoor (Book 5),a_0552,Kendall Hernandez,Philosophy,2025,The Eternal Secret Saga,5,hardcover
b_005517,w_02767,Summer Secret (Book 6),a_0461,Skyler Wilson,Romance,1995,The Eternal Secret Saga,6,paperback
b_005518,w_02767,Summer Secret (Book 6),a_0461,Skyler Wilson,Romance,1995,The Eternal Secret Saga,6,ebook
b_005519,w_02768,The Mirror of Eldoria (Book 1),a_0698,Peyton Wright,Historical,2005,The Hidden Star Saga,1,paperback
b_005520,w_02769,Nemoris: Garden (Book 2),a_0093,Harper Martin,Biography,2009,The Hidden Star Saga,2,ebook
b_005521,w_02769,Nemoris: Garden (Book 2),a_0093,Harper Martin,Biography,2009,The Hidden Star Saga,2,paperback
b_005522,w_02769,Nemoris: Garden (Book 2),a_0093,Harper Martin,Biography,2009,The Hidden Star Saga,2,hardcover
b_005523,w_02770,Sacred Labyrinth (Book 3),a_0378,Avery Moore,Self-Help,1988,The Hidden Star Saga,3,hardcover
b_005524,w_02770,Sacred Labyrinth (Book 3),a_0378,Avery Moore,Self-Help,1988,The Hidden Star Saga,3,ebook
b_005525,w_02770,Sacred Labyrinth (Book 3),a_0378,Avery Moore,Self-Help,1988,The Hidden Star Saga,3,paperback
b_005526,w_02771,The Legacy of Drakenfell (Book 1),a_0357,Logan King,Classics,2003,The Storm Labyrinth Saga,1,hardcover
b_005527,w_02771,The Legacy of Drakenfell (Book 1),a_0357,Logan King,Classics,2003,The Storm Labyrinth Saga,1,ebook
b_005528,w_02771,The Legacy of Drakenfell (Book 1),a_0357,Logan King,Classics,2003,The Storm Labyrinth Saga,1,paperback
b_005529,w_02772,Kynthos: Labyrinth (Book 1),a_0376,Jordan Wilson,Classics,1991,The Fallen Forest Saga,1,hardcover
b_005530,w_02772,Kynthos: Labyrinth (Book 1),a_0376,Jordan Wilson,Classics,1991,The Fallen Forest Saga,1,ebook
b_005531,w_02773,Silent Quest (Book 2),a_0038,Cameron Davis,Romance,1982,The Fallen Forest Saga,2,ebook
b_005532,w_02774,The Blade of Solara (Book 3),a_0331,Sam Walker,Business,1980,The Fallen Forest Saga,3,ebook
b_005533,w_02774,The Blade of Solara (Book 3),a_0331,Sam Walker,Business,1980,The Fallen Forest Saga,3,hardcover
b_005534,w_02774,The Blade of Solara (Book 3),a_0331,Sam Walker,Business,1980,The Fallen Forest Saga,3,paperback
b_005535,w_02775,Silent Forest (Book 1),a_0209,Morgan Martinez,Self-Help,1989,The Midnight Chronicle Saga,1,ebook
b_005536,w_02775,Silent Forest (Book 1),a_0209,Morgan Martinez,Self-Help,1989,The Midnight Chronicle Saga,1,paperback
b_005537,w_02776,The Crown of Solara (Book 1),a_0432,Skyler Thompson,History,1998,The Golden Kingdom Saga,1,hardcover
b_005538,w_02776,The Crown of Solara (Book 1),a_0432,Skyler Thompson,History,1998,The Golden Kingdom Saga,1,ebook
b_005539,w_02776,The Crown of Solara (Book 1),a_0432,Skyler Thompson,History,1998,The Golden Kingdom Saga,1,paperback
b_005540,w_02777,Aramoor: Chronicle (Book 2),a_0162,Rowan Miller,Young Adult,2004,The Golden Kingdom Saga,2,ebook
b_005541,w_02778,The River of Avalon (Book 1),a_0304,Jamie Clark,Fantasy,1994,The Winter Code Saga,1,ebook
b_005542,w_02778,The River of Avalon (Book 1),a_0304,Jamie Clark,Fantasy,1994,The Winter Code Saga,1,paperback
b_005543,w_02779,Eldoria: Quest (Book 2),a_0434,Logan Anderson,Classics,1984,The Winter Code Saga,2,ebook
b_005544,w_02780,The Sea of Eldoria (Book 1),a_0044,Jamie Davis,Philosophy,2025,The Shadow Phoenix Saga,1,hardcover
b_005545,w_02780,The Sea of Eldoria (Book 1),a_0044,Jamie Davis,Philosophy,2025,The Shadow Phoenix Saga,1,ebook
b_005546,w_02781,Veridian: Chronicle (Book 2),a_0550,Skyler Scott,History,1985,The Shadow Phoenix Saga,2,hardcover
b_005547,w_02781,Veridian: Chronicle (Book 2),a_0550,Skyler Scott,History,1985,The Shadow Phoenix Saga,2,ebook
b_005548,w_02782,Solara: Phoenix (Book 3),a_0501,Skyler Scott,Young Adult,1993,The Shadow Phoenix Saga,3,ebook
b_005549,w_02782,Solara: Phoenix (Book 3),a_0501,Skyler Scott,Young Adult,1993,The Shadow Phoenix Saga,3,hardcover
b_005550,w_02783,Valeria: Mirror (Book 6),a_0040,Avery Clark,History,2016,The Winter Code Saga,6,hardcover
b_005551,w_02783,Valeria: Mirror (Book 6),a_0040,Avery Clark,History,2016,The Winter Code Saga,6,ebook
b_005552,w_02784,Kynthos: River (Book 7),a_0045,Skyler Thomas,Science Fiction,2002,The Winter Code Saga,7,hardcover
b_005553,w_02784,Kynthos: River (Book 7),a_0045,Skyler Thomas,Science Fiction,2002,The Winter Code Saga,7,paperback
b_005554,w_02784,Kynthos: River (Book 7),a_0045,Skyler Thomas,Science Fiction,2002,The Winter Code Saga,7,ebook
b_005555,w_02785,Forgotten Chronicle (Book 1),a_0595,Logan Garcia,Horror,1998,The Silver Kingdom Saga,1,paperback
b_005556,w_02785,Forgotten Chronicle (Book 1),a_0595,Logan Garcia,Horror,1998,The Silver Kingdom Saga,1,hardcover
b_005557,w_02785,Forgotten Chronicle (Book 1),a_0595,Logan Garcia,Horror,1998,The Silver Kingdom Saga,1,ebook
b_005558,w_02786,Veridian: Legacy (Book 1),a_0198,Drew Davis,Poetry,2019,The Midnight Throne Saga,1,hardcover
b_005559,w_02787,Eldoria: Sea (Book 1),a_0602,Drew Young,Graphic Novels,2006,The Emerald Mirror Saga,1,hardcover
b_005560,w_02787,Eldoria: Sea (Book 1),a_0602,Drew Young,Graphic Novels,2006,The Emerald Mirror Saga,1,ebook
b_005561,w_02788,Broken Secret (Book 1),a_0349,Skyler Hernandez,Graphic Novels,2000,The Silver Forest Saga,1,hardcover
b_005562,w_02788,Broken Secret (Book 1),a_0349,Skyler Hernandez,Graphic Novels,2000,The Silver Forest Saga,1,ebook
b_005563,w_02789,Avalon: Sea (Book 2),a_0239,Sam Allen,History,2022,The Silver Forest Saga,2,ebook
b_005564,w_02790,Eldoria: Library (Book 3),a_0191,Kendall Jones,Philosophy,1993,The Silver Forest Saga,3,ebook
b_005565,w_02791,Solara: Forest (Book 4),a_0461,Skyler Wilson,Young Adult,1989,The Silver Forest Saga,4,hardcover
b_005566,w_02791,Solara: Forest (Book 4),a_0461,Skyler Wilson,Young Adult,1989,The Silver Forest Saga,4,ebook
b_005567,w_02792,Eldoria: Blade (Book 1),a_0076,Casey Clark,Horror,1991,The Burning Library Saga,1,paperback
b_005568,w_02792,Eldoria: Blade (Book 1),a_0076,Casey Clark,Horror,1991,The Burning Library Saga,1,ebook
b_005569,w_02793,The Crown of Veridian (Book 2),a_0281,Drew Clark,Children,1988,The Burning Library Saga,2,ebook
b_005570,w_02794,Veridian: Song (Book 3),a_0242,Sam Walker,Philosophy,1986,The Burning Library Saga,3,hardcover
b_005571,w_02794,Veridian: Song (Book 3),a_0242,Sam Walker,Philosophy,1986,The Burning Library Saga,3,ebook
b_005572,w_02795,The Blade of Nemoris (Book 4),a_0107,Sage Hernandez,Classics,2005,The Burning Library Saga,4,paperback
b_005573,w_02796,Crimson Garden (Book 5),a_0246,Sam Allen,Mystery,2003,The Burning Library Saga,5,paperback
b_005574,w_02796,Crimson Garden (Book 5),a_0246,Sam Allen,Mystery,2003,The Burning Library Saga,5,hardcover
b_005575,w_02796,Crimson Garden (Book 5),a_0246,Sam Allen,Mystery,2003,The Burning Library Saga,5,ebook
b_005576,w_02797,Fallen Quest,a_0370,Peyton Smith,Science Fiction,2007,,0,paperback
b_005577,w_02797,Fallen Quest,a_0370,Peyton Smith,Science Fiction,2007,,0,hardcover
b_005578,w_02798,The Legacy of Mythos,a_0474,Jamie Taylor,Biography,2008,,0,ebook
b_005579,w_02799,The Library of Eldoria,a_0060,Peyton Perez,Young Adult,1981,,0,ebook
b_005580,w_02799,The Library of Eldoria,a_0060,Peyton Perez,Young Adult,1981,,0,paperback
b_005581,w_02799,The Library of Eldoria,a_0060,Peyton Perez,Young Adult,1981,,0,hardcover
b_005582,w_02800,Kynthos: Labyrinth,a_0610,Skyler Scott,Poetry,1999,,0,hardcover
b_005583,w_02800,Kynthos: Labyrinth,a_0610,Skyler Scott,Poetry,1999,,0,ebook
b_005584,w_02800,Kynthos: Labyrinth,a_0610,Skyler Scott,Poetry,1999,,0,paperback
b_005585,w_02801,Crescent Code (Book 1),a_0614,Logan Rodriguez,History,2004,The Shadow Mirror Saga,1,paperback
b_005586,w_02801,Crescent Code (Book 1),a_0614,Logan Rodriguez,History,2004,The Shadow Mirror Saga,1,ebook
b_005587,w_02801,Crescent Code (Book 1),a_0614,Logan Rodriguez,History,2004,The Shadow Mirror Saga,1,hardcover
b_005588,w_02802,Mythos: Song (Book 2),a_0484,Drew Martin,Young Adult,2020,The Shadow Mirror Saga,2,hardcover
b_005589,w_02802,Mythos: Song (Book 2),a_0484,Drew Martin,Young Adult,2020,The Shadow Mirror Saga,2,ebook
b_005590,w_02803,Emerald Star (Book 3),a_0647,Alex Johnson,Graphic Novels,2007,The Shadow Mirror Saga,3,ebook
b_005591,w_02803,Emerald Star (Book 3),a_0647,Alex Johnson,Graphic Novels,2007,The Shadow Mirror Saga,3,paperback
b_005592,w_02804,Sacred Garden (Book 1),a_0299,Sam Clark,Non-Fiction,1988,The Shadow Legacy Saga,1,paperback
b_005593,w_02805,The Sea of Mythos (Book 2),a_0575,Jordan Garcia,History,2010,The Shadow Legacy Saga,2,hardcover
b_005594,w_02805,The Sea of Mythos (Book 2),a_0575,Jordan Garcia,History,2010,The Shadow Legacy Saga,2,ebook
b_005595,w_02805,The Sea of Mythos (Book 2),a_0575,Jordan Garcia,History,2010,The Shadow Legacy Saga,2,paperback
b_005596,w_02806,Sacred Sea (Book 1),a_0509,Avery Wilson,Children,2024,The Silent Code Saga,1,hardcover
b_005597,w_02807,The Forest of Valeria (Book 2),a_0393,Casey Thompson,History,2014,The Silent Code Saga,2,hardcover
b_005598,w_02808,Lost Mirror (Book 3),a_0125,Reese Rodriguez,Philosophy,2005,The Silent Code Saga,3,ebook
b_005599,w_02808,Lost Mirror (Book 3),a_0125,Reese Rodriguez,Philosophy,2005,The Silent Code Saga,3,paperback
b_005600,w_02808,Lost Mirror (Book 3),a_0125,Reese Rodriguez,Philosophy,2005,The Silent Code Saga,3,hardcover
b_005601,w_02809,Eldoria: Blade (Book 4),a_0390,Alex White,Philosophy,2020,The Silent Code Saga,4,ebook
b_005602,w_02809,Eldoria: Blade (Book 4),a_0390,Alex White,Philosophy,2020,The Silent Code Saga,4,hardcover
b_005603,w_02810,Emerald Sea (Book 5),a_0630,Morgan Anderson,Young Adult,2020,The Silent Code Saga,5,paperback
b_005604,w_02810,Emerald Sea (Book 5),a_0630,Morgan Anderson,Young Adult,2020,The Silent Code Saga,5,ebook
b_005605,w_02810,Emerald Sea (Book 5),a_0630,Morgan Anderson,Young Adult,2020,The Silent Code Saga,5,hardcover
b_005606,w_02811,Solara: Prophecy (Book 6),a_0689,Riley Lopez,History,2008,The Silent Code Saga,6,ebook
b_005607,w_02811,Solara: Prophecy (Book 6),a_0689,Riley Lopez,History,2008,The Silent Code Saga,6,paperback
b_005608,w_02811,Solara: Prophecy (Book 6),a_0689,Riley Lopez,History,2008,The Silent Code Saga,6,hardcover
b_005609,w_02812,Storm Crown (Book 7),a_0313,Logan Martin,Children,2021,The Silent Code Saga,7,ebook
b_005610,w_02813,Avalon: Blade (Book 1),a_0173,Sam Brown,Thriller,2004,The Summer Crown Saga,1,paperback
b_005611,w_02813,Avalon: Blade (Book 1),a_0173,Sam Brown,Thriller,2004,The Summer Crown Saga,1,hardcover
b_005612,w_02814,Avalon: Throne (Book 2),a_0523,Avery Hernandez,Biography,1982,The Summer Crown Saga,2,paperback
b_005613,w_02814,Avalon: Throne (Book 2),a_0523,Avery Hernandez,Biography,1982,The Summer Crown Saga,2,ebook
b_005614,w_02815,Crescent Empire (Book 3),a_0053,Avery Scott,Thriller,2002,The Summer Crown Saga,3,paperback
b_005615,w_02815,Crescent Empire (Book 3),a_0053,Avery Scott,Thriller,2002,The Summer Crown Saga,3,hardcover
b_005616,w_02816,Nemoris: Library (Book 4),a_0105,Sam Wilson,Mystery,2023,The Summer Crown Saga,4,paperback
b_005617,w_02816,Nemoris: Library (Book 4),a_0105,Sam Wilson,Mystery,2023,The Summer Crown Saga,4,hardcover
b_005618,w_02816,Nemoris: Library (Book 4),a_0105,Sam Wilson,Mystery,2023,The Summer Crown Saga,4,ebook
b_005619,w_02817,Mythos: Quest,a_0393,Casey Thompson,Science Fiction,1986,,0,ebook
b_005620,w_02818,Nemoris: Chronicle,a_0693,Kendall Taylor,Children,1992,,0,hardcover
b_005621,w_02818,Nemoris: Chronicle,a_0693,Kendall Taylor,Children,1992,,0,ebook
b_005622,w_02818,Nemoris: Chronicle,a_0693,Kendall Taylor,Children,1992,,0,paperback
b_005623,w_02819,The Phoenix of Mythos,a_0230,Cameron Wright,Fantasy,1992,,0,ebook
b_005624,w_02820,Eldoria: Throne (Book 1),a_0310,Taylor Moore,Horror,2015,The Burning River Saga,1,hardcover
b_005625,w_02820,Eldoria: Throne (Book 1),a_0310,Taylor Moore,Horror,2015,The Burning River Saga,1,paperback
b_005626,w_02820,Eldoria: Throne (Book 1),a_0310,Taylor Moore,Horror,2015,The Burning River Saga,1,ebook
b_005627,w_02821,The Forest of Solara (Book 1),a_0225,Jordan Young,Biography,1996,The Broken Kingdom Saga,1,hardcover
b_005628,w_02821,The Forest of Solara (Book 1),a_0225,Jordan Young,Biography,1996,The Broken Kingdom Saga,1,paperback
b_005629,w_02821,The Forest of Solara (Book 1),a_0225,Jordan Young,Biography,1996,The Broken Kingdom Saga,1,ebook
b_005630,w_02822,Solara: Legacy (Book 2),a_0308,Jamie Martin,Non-Fiction,1986,The Broken Kingdom Saga,2,paperback
b_005631,w_02823,The Chronicle of Solara (Book 1),a_0004,Peyton Brown,Classics,2003,The Lost Throne Saga,1,hardcover
b_005632,w_02823,The Chronicle of Solara (Book 1),a_0004,Peyton Brown,Classics,2003,The Lost Throne Saga,1,ebook
b_005633,w_02824,Solara: Forest (Book 1),a_0416,Quinn Young,Young Adult,2008,The Crescent Garden Saga,1,ebook
b_005634,w_02824,Solara: Forest (Book 1),a_0416,Quinn Young,Young Adult,2008,The Crescent Garden Saga,1,paperback
b_005635,w_02824,Solara: Forest (Book 1),a_0416,Quinn Young,Young Adult,2008,The Crescent Garden Saga,1,hardcover
b_005636,w_02825,The Code of Drakenfell (Book 2),a_0417,Rowan Jones,Classics,2023,The Crescent Garden Saga,2,ebook
b_005637,w_02826,Aramoor: River (Book 3),a_0220,Skyler Perez,Poetry,1997,The Crescent Garden Saga,3,ebook
b_005638,w_02826,Aramoor: River (Book 3),a_0220,Skyler Perez,Poetry,1997,The Crescent Garden Saga,3,paperback
b_005639,w_02827,Drakenfell: Empire,a_0184,Harper Rodriguez,Fantasy,2001,,0,ebook
b_005640,w_02827,Drakenfell: Empire,a_0184,Harper Rodriguez,Fantasy,2001,,0,hardcover
b_005641,w_02827,Drakenfell: Empire,a_0184,Harper Rodriguez,Fantasy,2001,,0,paperback
b_005642,w_02828,Golden Labyrinth,a_0533,Casey Moore,Thriller,2007,,0,paperback
b_005643,w_02828,Golden Labyrinth,a_0533,Casey Moore,Thriller,2007,,0,ebook
b_005644,w_02829,The Blade of Veridian,a_0131,Rowan Allen,Children,1988,,0,hardcover
b_005645,w_02829,The Blade of Veridian,a_0131,Rowan Allen,Children,1988,,0,ebook
b_005646,w_02830,Solara: Quest,a_0032,Taylor Johnson,Philosophy,2010,,0,hardcover
b_005647,w_02830,Solara: Quest,a_0032,Taylor Johnson,Philosophy,2010,,0,ebook
b_005648,w_02831,Veridian: Mirror,a_0028,Peyton Martinez,Mystery,2020,,0,hardcover
b_005649,w_02831,Veridian: Mirror,a_0028,Peyton Martinez,Mystery,2020,,0,paperback
b_005650,w_02831,Veridian: Mirror,a_0028,Peyton Martinez,Mystery,2020,,0,ebook
b_005651,w_02832,Solara: Kingdom,a_0617,Rowan Lewis,Science Fiction,1982,,0,paperback
b_005652,w_02832,Solara: Kingdom,a_0617,Rowan Lewis,Science Fiction,1982,,0,hardcover
b_005653,w_02832,Solara: Kingdom,a_0617,Rowan Lewis,Science Fiction,1982,,0,ebook
b_005654,w_02833,Golden Secret,a_0255,Avery Thomas,Graphic Novels,1992,,0,hardcover
b_005655,w_02833,Golden Secret,a_0255,Avery Thomas,Graphic Novels,1992,,0,ebook
b_005656,w_02834,The River of Valeria,a_0071,Taylor Thomas,Philosophy,1982,,0,hardcover
b_005657,w_02835,The Secret of Solara,a_0615,Quinn Johnson,Thriller,1999,,0,hardcover
b_005658,w_02836,Forgotten Crown (Book 1),a_0104,Rowan Perez,Biography,1986,The Silver Star Saga,1,ebook
b_005659,w_02837,Silver Library (Book 2),a_0235,Peyton Wright,Horror,2005,The Silver Star Saga,2,paperback
b_005660,w_02837,Silver Library (Book 2),a_0235,Peyton Wright,Horror,2005,The Silver Star Saga,2,ebook
b_005661,w_02838,Crescent Blade (Book 3),a_0014,Alex Hall,Thriller,2021,The Silver Star Saga,3,ebook
b_005662,w_02838,Crescent Blade (Book 3),a_0014,Alex Hall,Thriller,2021,The Silver Star Saga,3,hardcover
b_005663,w_02838,Crescent Blade (Book 3),a_0014,Alex Hall,Thriller,2021,The Silver Star Saga,3,paperback
b_005664,w_02839,The Song of Solara (Book 4),a_0475,Sam Martinez,Historical,2016,The Silver Star Saga,4,ebook
b_005665,w_02839,The Song of Solara (Book 4),a_0475,Sam Martinez,Historical,2016,The Silver Star Saga,4,hardcover
b_005666,w_02839,The Song of Solara (Book 4),a_0475,Sam Martinez,Historical,2016,The Silver Star Saga,4,paperback
b_005667,w_02840,Winter River (Book 1),a_0489,Taylor Thomas,Biography,2013,The Hidden Mirror Saga,1,hardcover
b_005668,w_02840,Winter River (Book 1),a_0489,Taylor Thomas,Biography,2013,The Hidden Mirror Saga,1,ebook
b_005669,w_02840,Winter River (Book 1),a_0489,Taylor Thomas,Biography,2013,The Hidden Mirror Saga,1,paperback
b_005670,w_02841,Summer Sea (Book 2),a_0529,Jordan Davis,Horror,1988,The Hidden Mirror Saga,2,ebook
b_005671,w_02842,The Sea of Drakenfell (Book 3),a_0184,Harper Rodriguez,Historical,2022,The Hidden Mirror Saga,3,paperback
b_005672,w_02842,The Sea of Drakenfell (Book 3),a_0184,Harper Rodriguez,Historical,2022,The Hidden Mirror Saga,3,ebook
b_005673,w_02842,The Sea of Drakenfell (Book 3),a_0184,Harper Rodriguez,Historical,2022,The Hidden Mirror Saga,3,hardcover
b_005674,w_02843,Hidden Forest (Book 4),a_0229,Jordan Martinez,Biography,2012,The Hidden Mirror Saga,4,paperback
b_005675,w_02843,Hidden Forest (Book 4),a_0229,Jordan Martinez,Biography,2012,The Hidden Mirror Saga,4,ebook
b_005676,w_02844,Golden Library (Book 5),a_0656,Sage King,Historical,2016,The Hidden Mirror Saga,5,hardcover
b_005677,w_02844,Golden Library (Book 5),a_0656,Sage King,Historical,2016,The Hidden Mirror Saga,5,paperback
b_005678,w_02844,Golden Library (Book 5),a_0656,Sage King,Historical,2016,The Hidden Mirror Saga,5,ebook
b_005679,w_02845,Valeria: Sea (Book 1),a_0575,Jordan Garcia,Classics,2018,The Broken River Saga,1,paperback
b_005680,w_02846,Mythos: Library (Book 1),a_0026,Casey Scott,Mystery,1996,The Sacred Crown Saga,1,paperback
b_005681,w_02846,Mythos: Library (Book 1),a_0026,Casey Scott,Mystery,1996,The Sacred Crown Saga,1,hardcover
b_005682,w_02847,Midnight Garden (Book 2),a_0484,Drew Martin,Romance,1991,The Sacred Crown Saga,2,ebook
b_005683,w_02847,Midnight Garden (Book 2),a_0484,Drew Martin,Romance,1991,The Sacred Crown Saga,2,paperback
b_005684,w_02848,The Chronicle of Aramoor (Book 1),a_0568,Alex Clark,Romance,2018,The Eternal Throne Saga,1,ebook
b_005685,w_02848,The Chronicle of Aramoor (Book 1),a_0568,Alex Clark,Romance,2018,The Eternal Throne Saga,1,hardcover
b_005686,w_02848,The Chronicle of Aramoor (Book 1),a_0568,Alex Clark,Romance,2018,The Eternal Throne Saga,1,paperback
b_005687,w_02849,The Kingdom of Avalon (Book 2),a_0391,Riley Rodriguez,Graphic Novels,2005,The Eternal Throne Saga,2,ebook
b_005688,w_02850,Summer Kingdom (Book 3),a_0447,Peyton Hall,Philosophy,2013,The Eternal Throne Saga,3,paperback
b_005689,w_02851,The Crown of Aramoor (Book 4),a_0000,Casey Smith,Young Adult,2017,The Eternal Throne Saga,4,hardcover
b_005690,w_02852,Aramoor: Song (Book 5),a_0021,Casey Taylor,Mystery,2001,The Eternal Throne Saga,5,paperback
b_005691,w_02853,The Empire of Aramoor,a_0024,Jordan Walker,Classics,2019,,0,hardcover
b_005692,w_02853,The Empire of Aramoor,a_0024,Jordan Walker,Classics,2019,,0,ebook
b_005693,w_02853,The Empire of Aramoor,a_0024,Jordan Walker,Classics,2019,,0,paperback
b_005694,w_02854,Veridian: Blade,a_0111,Drew Thomas,History,1999,,0,hardcover
b_005695,w_02854,Veridian: Blade,a_0111,Drew Thomas,History,1999,,0,paperback
b_005696,w_02855,Veridian: Garden,a_0693,Kendall Taylor,Business,2005,,0,ebook
b_005697,w_02855,Veridian: Garden,a_0693,Kendall Taylor,Business,2005,,0,paperback
b_005698,w_02856,Aramoor: Labyrinth (Book 1),a_0444,Avery Brown,Non-Fiction,2006,The Storm Phoenix Saga,1,paperback
b_005699,w_02857,The Garden of Avalon (Book 2),a_0547,Jordan Hall,Philosophy,2020,The Storm Phoenix Saga,2,hardcover
b_005700,w_02858,The Prophecy of Kynthos (Book 3),a_0206,Casey Wright,Self-Help,2010,The Storm Phoenix Saga,3,hardcover
b_005701,w_02858,The Prophecy of Kynthos (Book 3),a_0206,Casey Wright,Self-Help,2010,The Storm Phoenix Saga,3,ebook
b_005702,w_02859,Burning Star (Book 4),a_0656,Sage King,Romance,2009,The Storm Phoenix Saga,4,paperback
b_005703,w_02859,Burning Star (Book 4),a_0656,Sage King,Romance,2009,The Storm Phoenix Saga,4,hardcover
b_005704,w_02859,Burning Star (Book 4),a_0656,Sage King,Romance,2009,The Storm Phoenix Saga,4,ebook
b_005705,w_02860,The Chronicle of Mythos (Book 5),a_0139,Logan Walker,Classics,1987,The Storm Phoenix Saga,5,hardcover
b_005706,w_02860,The Chronicle of Mythos (Book 5),a_0139,Logan Walker,Classics,1987,The Storm Phoenix Saga,5,paperback
b_005707,w_02861,Crimson Throne,a_0631,Sage Lewis,Historical,2017,,0,paperback
b_005708,w_02861,Crimson Throne,a_0631,Sage Lewis,Historical,2017,,0,ebook
b_005709,w_02862,Silver Blade (Book 1),a_0021,Casey Taylor,Non-Fiction,1981,The Broken Legacy Saga,1,hardcover
b_005710,w_02862,Silver Blade (Book 1),a_0021,Casey Taylor,Non-Fiction,1981,The Broken Legacy Saga,1,ebook
b_005711,w_02862,Silver Blade (Book 1),a_0021,Casey Taylor,Non-Fiction,1981,The Broken Legacy Saga,1,paperback
b_005712,w_02863,Eternal Secret (Book 1),a_0014,Alex Hall,Romance,2011,The Broken Kingdom Saga,1,hardcover
b_005713,w_02863,Eternal Secret (Book 1),a_0014,Alex Hall,Romance,2011,The Broken Kingdom Saga,1,paperback
b_005714,w_02864,Avalon: River (Book 2),a_0055,Harper Garcia,Poetry,2011,The Broken Kingdom Saga,2,paperback
b_005715,w_02865,The Quest of Avalon (Book 3),a_0554,Rowan Taylor,Romance,2007,The Broken Kingdom Saga,3,hardcover
